"","sample_pt","round","final_id","sample_id","subsite","julian_date","impatiens_abundance","native_bee_abundance","bombus_shannon_diversity","floral_diversity","floral_abundance","prop_blueberry","prop_edge","landscape_shdi","number_screened","spp_apicystis","spp_nbombi","spp_ascosphaera","spp_nceranae","spp_crithidia","spp_cexpoeki","spp_cbombi","spp_anycrithidia","spp_anynosema","spp_anyparasite","weightsPar"
"125","ED11","4","B. rufocinctus","4_ED11","eastdelta1",178,0,1,0,0.99304174371218,3.13129779659762,0.132437756567492,0.123168918317807,2.14762551326701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","ED11","5","B. impatiens","5_ED11","eastdelta1",190,2,2,1.03972077083992,1.97902536439313,2.74973631556906,0.132437756567492,0.123168918317807,2.14762551326701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","ED11","5","B. mixtus","5_ED11","eastdelta1",190,2,2,1.03972077083992,1.97902536439313,2.74973631556906,0.132437756567492,0.123168918317807,2.14762551326701,1,0,0,0,0,0,0,0,0,0,0,1
"128","ED11","5","B. rufocinctus","5_ED11","eastdelta1",190,2,2,1.03972077083992,1.97902536439313,2.74973631556906,0.132437756567492,0.123168918317807,2.14762551326701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","ED11","6",NA,"6_ED11","eastdelta1",202,0,0,0,0.775763973632781,3.09725730969342,0.132437756567492,0.123168918317807,2.14762551326701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","ED11","8","B. californicus","8_ED11","eastdelta1",220,1,2,0.636514168294813,1.15622035126881,2.3654879848909,0.132437756567492,0.123168918317807,2.14762551326701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","ED11","8","B. impatiens","8_ED11","eastdelta1",220,1,2,0.636514168294813,1.15622035126881,2.3654879848909,0.132437756567492,0.123168918317807,2.14762551326701,1,0,0,0,0,0,0,0,0,0,0,1
"132","ED11","9","B. flavifrons","9_ED11","eastdelta1",227,2,2,1.03972077083992,1.20505286165922,2.18184358794477,0.132437756567492,0.123168918317807,2.14762551326701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","ED11","9","B. impatiens","9_ED11","eastdelta1",227,2,2,1.03972077083992,1.20505286165922,2.18184358794477,0.132437756567492,0.123168918317807,2.14762551326701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","ED11","9","B. vosnesenskii","9_ED11","eastdelta1",227,2,2,1.03972077083992,1.20505286165922,2.18184358794477,0.132437756567492,0.123168918317807,2.14762551326701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","ED12","1",NA,"1_ED12","eastdelta4",140,0,0,0,0.693147180559945,1.32221929473392,0,0.0371874725964636,0.727323733939783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","ED12","10","B. impatiens","10_ED12","eastdelta4",233,6,0,0,0.117757229680809,3.00945089579869,0,0.0371874725964636,0.727323733939783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","ED12","2",NA,"2_ED12","eastdelta4",157,0,0,0,0,1.04139268515823,0,0.0371874725964636,0.727323733939783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","ED12","3","B. impatiens","3_ED12","eastdelta4",167,2,0,0,0.870721836308867,2.12385164096709,0,0.0371874725964636,0.727323733939783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","ED12","4","B. impatiens","4_ED12","eastdelta4",178,2,0,0,1.22407500430027,2.37106786227174,0,0.0371874725964636,0.727323733939783,2,0,0,0,0,0,0,0,0,0,0,1
"140","ED12","5","B. mixtus","5_ED12","eastdelta4",189,0,1,0,1.09836615250766,2.15836249209525,0,0.0371874725964636,0.727323733939783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","ED12","6","B. impatiens","6_ED12","eastdelta4",202,1,2,0.636514168294813,0.994353691762369,2.14921911265538,0,0.0371874725964636,0.727323733939783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","ED12","6","B. rufocinctus","6_ED12","eastdelta4",202,1,2,0.636514168294813,0.994353691762369,2.14921911265538,0,0.0371874725964636,0.727323733939783,2,1,0,0,0,0,0,0,0,0,1,1
"143","ED12","7",NA,"7_ED12","eastdelta4",210,0,0,0,0.85158425391957,1.34242268082221,0,0.0371874725964636,0.727323733939783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","ED12","8","B. impatiens","8_ED12","eastdelta4",220,2,0,0,0.304636097349238,1.07918124604762,0,0.0371874725964636,0.727323733939783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","ED12","9","B. impatiens","9_ED12","eastdelta4",227,6,0,0,1.69093045846913,1.65321251377534,0,0.0371874725964636,0.727323733939783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","ED13","1",NA,"1_ED13","",139,0,0,0,0.304636097349238,1.07918124604762,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","ED13","2",NA,"2_ED13","",157,0,0,0,1.32408050737828,2.50785587169583,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","ED13","3",NA,"3_ED13","",168,0,0,0,0.693147180559945,2.30319605742049,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","ED13","4","B. impatiens","4_ED13","",178,1,2,1.09861228866811,0.110100081923397,3.00902574208691,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","ED13","4","B. mixtus","4_ED13","",178,1,2,1.09861228866811,0.110100081923397,3.00902574208691,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","ED13","4","B. vosnesenskii","4_ED13","",178,1,2,1.09861228866811,0.110100081923397,3.00902574208691,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","ED13","5","B. mixtus","5_ED13","",189,0,4,0.693147180559945,1.25873703486486,2.49692964807321,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","ED13","5","B. rufocinctus","5_ED13","",189,0,4,0.693147180559945,1.25873703486486,2.49692964807321,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","ED13","6","B. impatiens","6_ED13","",202,10,12,1.18996984847289,1.02946611506915,2.15228834438306,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","ED13","6","B. mixtus","6_ED13","",202,10,12,1.18996984847289,1.02946611506915,2.15228834438306,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","ED13","6","B. rufocinctus","6_ED13","",202,10,12,1.18996984847289,1.02946611506915,2.15228834438306,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","ED13","6","B. vosnesenskii","6_ED13","",202,10,12,1.18996984847289,1.02946611506915,2.15228834438306,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","ED13","7","B. impatiens","7_ED13","",210,9,0,0,0.699768260246536,3.09061070782841,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","ED13","8","B. impatiens","8_ED13","",220,10,0,0,0.353288133485761,2.04921802267018,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","ED13","9","B. impatiens","9_ED13","",227,6,3,0.636514168294813,1.20567904997478,1.50514997831991,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","ED13","9","B. rufocinctus","9_ED13","",227,6,3,0.636514168294813,1.20567904997478,1.50514997831991,0.193856231079525,0.0980026587159368,2.01313366514916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","ED14","1",NA,"1_ED14","",140,0,0,0,0.163689972707217,2.01703333929878,0.274147344554647,0.0967368041116573,2.00289654487001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","ED14","10",NA,"10_ED14","",233,0,0,0,1.30241937525842,2.38560627359831,0.274147344554647,0.0967368041116573,2.00289654487001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","ED14","2",NA,"2_ED14","",157,0,0,0,0.216342643383592,3.01745072951054,0.274147344554647,0.0967368041116573,2.00289654487001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","ED14","3","B. flavifrons","3_ED14","",167,0,1,0,0.997783277909183,2.34439227368511,0.274147344554647,0.0967368041116573,2.00289654487001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","ED14","4",NA,"4_ED14","",178,0,0,0,0.870721836308867,2.12385164096709,0.274147344554647,0.0967368041116573,2.00289654487001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","ED14","5","B. mixtus","5_ED14","",190,0,2,0.693147180559945,1.4176699928792,2.40312052117582,0.274147344554647,0.0967368041116573,2.00289654487001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","ED14","5","B. rufocinctus","5_ED14","",190,0,2,0.693147180559945,1.4176699928792,2.40312052117582,0.274147344554647,0.0967368041116573,2.00289654487001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","ED14","6","B. mixtus","6_ED14","",202,0,2,0,0.514398801764445,3.058426024457,0.274147344554647,0.0967368041116573,2.00289654487001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","ED14","8",NA,"8_ED14","",220,0,0,0,1.07046442142649,2.35024801833416,0.274147344554647,0.0967368041116573,2.00289654487001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","ED14","9",NA,"9_ED14","",227,0,0,0,1.36294396636054,2.20951501454263,0.274147344554647,0.0967368041116573,2.00289654487001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","ED15","1",NA,"1_ED15","eastdelta3",140,0,0,0,0,NA,0,0.155291635688913,1.78563690235086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","ED15","10",NA,"10_ED15","eastdelta3",233,0,0,0,0.566085738959629,1.11394335230684,0,0.155291635688913,1.78563690235086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","ED15","2",NA,"2_ED15","eastdelta3",157,0,0,0,0,NA,0,0.155291635688913,1.78563690235086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","ED15","3",NA,"3_ED15","eastdelta3",167,0,0,0,0.304636097349238,1.07918124604762,0,0.155291635688913,1.78563690235086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","ED15","4",NA,"4_ED15","eastdelta3",178,0,0,0,1.09861228866811,1.49136169383427,0,0.155291635688913,1.78563690235086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","ED15","5","B. mixtus","5_ED15","eastdelta3",189,0,2,0,0.69373947359445,2.09342168516224,0,0.155291635688913,1.78563690235086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","ED15","6","B. impatiens","6_ED15","eastdelta3",202,1,0,0,0.304636097349238,1.07918124604762,0,0.155291635688913,1.78563690235086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","ED15","7",NA,"7_ED15","eastdelta3",210,0,0,0,0.609272194698476,2.08635983067475,0,0.155291635688913,1.78563690235086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","ED15","8","B. mixtus","8_ED15","eastdelta3",220,0,1,0,0.693147180559945,0.477121254719662,0,0.155291635688913,1.78563690235086,1,0,0,0,0,1,0,0,1,0,1,1
"181","ED15","9","B. impatiens","9_ED15","eastdelta3",227,1,0,0,0.693147180559945,0.477121254719662,0,0.155291635688913,1.78563690235086,1,0,0,0,0,0,0,0,0,0,0,1
"182","ED16","1",NA,"1_ED16","eastdelta3",140,0,0,0,0.304636097349238,1.07918124604762,0,0.147595735919843,1.8638982097854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","ED16","10",NA,"10_ED16","eastdelta3",233,0,0,0,0.0788342585309365,3.00603795499732,0,0.147595735919843,1.8638982097854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","ED16","2","B. flavifrons","2_ED16","eastdelta3",157,0,2,0.693147180559945,1.09861228866811,1.49136169383427,0,0.147595735919843,1.8638982097854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","ED16","2","B. mixtus","2_ED16","eastdelta3",157,0,2,0.693147180559945,1.09861228866811,1.49136169383427,0,0.147595735919843,1.8638982097854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","ED16","3",NA,"3_ED16","eastdelta3",167,0,0,0,0.304636097349238,1.07918124604762,0,0.147595735919843,1.8638982097854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","ED16","4",NA,"4_ED16","eastdelta3",178,0,0,0,0,1.04139268515823,0,0.147595735919843,1.8638982097854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","ED16","5",NA,"5_ED16","eastdelta3",189,0,0,0,1.20567904997478,1.50514997831991,0,0.147595735919843,1.8638982097854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","ED16","6","B. impatiens","6_ED16","eastdelta3",202,1,0,0,0.693147180559945,1.32221929473392,0,0.147595735919843,1.8638982097854,1,0,0,0,0,0,0,0,0,0,0,1
"190","ED16","7",NA,"7_ED16","eastdelta3",210,0,0,0,0.693147180559945,1.32221929473392,0,0.147595735919843,1.8638982097854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","ED16","8",NA,"8_ED16","eastdelta3",220,0,0,0,0.0555460752688918,2.00860017176192,0,0.147595735919843,1.8638982097854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","ED16","9","B. impatiens","9_ED16","eastdelta3",227,1,0,0,0.304636097349238,1.07918124604762,0,0.147595735919843,1.8638982097854,1,0,0,0,0,0,0,0,0,0,0,1
"193","ED17","1",NA,"1_ED17","eastdelta4",140,0,0,0,0.861193989765899,3.1044871113124,0.0712676224596525,0.0632368771215898,1.5282189566647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","ED17","10","B. impatiens","10_ED17","eastdelta4",233,2,0,0,1.94591014905531,1.85125834871908,0.0712676224596525,0.0632368771215898,1.5282189566647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","ED17","2",NA,"2_ED17","eastdelta4",157,0,0,0,1.09861228866811,0.602059991327962,0.0712676224596525,0.0632368771215898,1.5282189566647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","ED17","3","B. impatiens","3_ED17","eastdelta4",167,1,0,0,1.13324630897781,2.36361197989214,0.0712676224596525,0.0632368771215898,1.5282189566647,1,0,0,0,0,0,0,0,0,0,0,1
"197","ED17","4","B. mixtus","4_ED17","eastdelta4",178,0,1,0,1.69093045846913,1.65321251377534,0.0712676224596525,0.0632368771215898,1.5282189566647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","ED17","5",NA,"5_ED17","eastdelta4",189,0,0,0,0.908435057630547,2.12710479836481,0.0712676224596525,0.0632368771215898,1.5282189566647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","ED17","6","B. impatiens","6_ED17","eastdelta4",202,1,0,0,1.67438926704389,1.7160033436348,0.0712676224596525,0.0632368771215898,1.5282189566647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","ED17","7","B. impatiens","7_ED17","eastdelta4",210,2,0,0,0.870721836308867,2.12385164096709,0.0712676224596525,0.0632368771215898,1.5282189566647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","ED17","8","B. impatiens","8_ED17","eastdelta4",220,6,0,0,0.832490671379545,2.12057393120585,0.0712676224596525,0.0632368771215898,1.5282189566647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","ED17","9","B. impatiens","9_ED17","eastdelta4",227,5,1,0.450561208866305,1.73721959070254,1.72427586960079,0.0712676224596525,0.0632368771215898,1.5282189566647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","ED17","9","B. mixtus","9_ED17","eastdelta4",227,5,1,0.450561208866305,1.73721959070254,1.72427586960079,0.0712676224596525,0.0632368771215898,1.5282189566647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","ED19","2",NA,"2_ED19","",157,0,0,0,0,1.04139268515823,0.0483369172347532,0.0656807125101035,1.81376783865927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","ED19","3",NA,"3_ED19","",167,0,0,0,0,1.04139268515823,0.0483369172347532,0.0656807125101035,1.81376783865927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","ED19","4",NA,"4_ED19","",178,0,0,0,0,1.04139268515823,0.0483369172347532,0.0656807125101035,1.81376783865927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","ED19","5",NA,"5_ED19","",189,0,0,0,0.566085738959629,1.11394335230684,0.0483369172347532,0.0656807125101035,1.81376783865927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","ED19A","10","B. flavifrons","10_ED19A","",233,16,1,0.223718076065834,1.17299347243951,2.17897694729317,0.0446948177803196,0.0735385886315254,1.83325354336711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","ED19A","10","B. impatiens","10_ED19A","",233,16,1,0.223718076065834,1.17299347243951,2.17897694729317,0.0446948177803196,0.0735385886315254,1.83325354336711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","ED19A","6","B. impatiens","6_ED19A","",202,16,0,0,1.91280730993975,2.67486114073781,0.0446948177803196,0.0735385886315254,1.83325354336711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","ED19A","7","B. flavifrons","7_ED19A","",210,14,3,0.578325286660127,1.28090713715298,2.38381536598043,0.0446948177803196,0.0735385886315254,1.83325354336711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","ED19A","7","B. impatiens","7_ED19A","",210,14,3,0.578325286660127,1.28090713715298,2.38381536598043,0.0446948177803196,0.0735385886315254,1.83325354336711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","ED19A","7","B. mixtus","7_ED19A","",210,14,3,0.578325286660127,1.28090713715298,2.38381536598043,0.0446948177803196,0.0735385886315254,1.83325354336711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","ED19A","8","B. impatiens","8_ED19A","",220,31,1,0.139060798454741,1.06413394268175,2.15533603746506,0.0446948177803196,0.0735385886315254,1.83325354336711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","ED19A","8","B. mixtus","8_ED19A","",220,31,1,0.139060798454741,1.06413394268175,2.15533603746506,0.0446948177803196,0.0735385886315254,1.83325354336711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","ED19A","9","B. impatiens","9_ED19A","",227,19,4,0.559834325921902,1.36294396636054,2.20951501454263,0.0446948177803196,0.0735385886315254,1.83325354336711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","ED19A","9","B. mixtus","9_ED19A","",227,19,4,0.559834325921902,1.36294396636054,2.20951501454263,0.0446948177803196,0.0735385886315254,1.83325354336711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","ED19A","9","B. vosnesenskii","9_ED19A","",227,19,4,0.559834325921902,1.36294396636054,2.20951501454263,0.0446948177803196,0.0735385886315254,1.83325354336711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","ED20","1","B. mixtus","1_ED20","eastdelta1",139,0,1,0,0,4.00004342727686,0.268046346884853,0.0334524159019075,1.3980874250454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","ED20A","10","B. mixtus","10_ED20A","eastdelta1",233,0,1,0,1.40324838601735,1.53147891704226,0.241494791640188,0.0358878613950982,1.45679534041343,1,0,0,0,0,0,0,1,1,0,1,1
"221","ED20A","3","B. flavifrons","3_ED20A","eastdelta1",167,1,6,0.796311640173813,1.32377156302211,2.38738982633873,0.241494791640188,0.0358878613950982,1.45679534041343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","ED20A","3","B. impatiens","3_ED20A","eastdelta1",167,1,6,0.796311640173813,1.32377156302211,2.38738982633873,0.241494791640188,0.0358878613950982,1.45679534041343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","ED20A","3","B. mixtus","3_ED20A","eastdelta1",167,1,6,0.796311640173813,1.32377156302211,2.38738982633873,0.241494791640188,0.0358878613950982,1.45679534041343,1,0,0,0,0,0,0,0,0,0,0,1
"224","ED20A","4","B. flavifrons","4_ED20A","eastdelta1",178,0,2,0,1.22407500430027,2.37106786227174,0.241494791640188,0.0358878613950982,1.45679534041343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","ED20A","7","B. impatiens","7_ED20A","eastdelta1",210,1,3,0.562335144618808,1.67438926704389,1.7160033436348,0.241494791640188,0.0358878613950982,1.45679534041343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","ED20A","7","B. mixtus","7_ED20A","eastdelta1",210,1,3,0.562335144618808,1.67438926704389,1.7160033436348,0.241494791640188,0.0358878613950982,1.45679534041343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","ED20A","8","B. impatiens","8_ED20A","eastdelta1",220,2,0,0,1.73721959070254,1.72427586960079,0.241494791640188,0.0358878613950982,1.45679534041343,2,1,0,0,0,0,0,1,1,0,2,1
"228","ED20A","9","B. impatiens","9_ED20A","eastdelta1",227,4,2,0.636514168294813,1.49466779550377,1.54406804435028,0.241494791640188,0.0358878613950982,1.45679534041343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","ED20A","9","B. mixtus","9_ED20A","eastdelta1",227,4,2,0.636514168294813,1.49466779550377,1.54406804435028,0.241494791640188,0.0358878613950982,1.45679534041343,2,0,0,0,0,0,0,2,2,0,2,1
"230","ED21","1",NA,"1_ED21","eastdelta1",139,0,0,0,0,4.00004342727686,0.27033251104748,0.0566347792600952,1.78196713216271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","ED21A","10","B. impatiens","10_ED21A","eastdelta1",233,7,1,0.376770161256437,0.793730055158425,2.11727129565576,0.256223366330594,0.0613700747172526,1.91113292358344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","ED21A","10","B. mixtus","10_ED21A","eastdelta1",233,7,1,0.376770161256437,0.793730055158425,2.11727129565576,0.256223366330594,0.0613700747172526,1.91113292358344,1,0,0,0,0,0,0,0,0,0,0,1
"233","ED21A","3","B. mixtus","3_ED21A","eastdelta1",167,0,1,0,0.85158425391957,1.34242268082221,0.256223366330594,0.0613700747172526,1.91113292358344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","ED21A","4",NA,"4_ED21A","eastdelta1",178,0,0,0,0.304636097349238,1.07918124604762,0.256223366330594,0.0613700747172526,1.91113292358344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","ED21A","7","B. mixtus","7_ED21A","eastdelta1",210,0,3,1.09861228866811,1.20505286165922,2.18184358794477,0.256223366330594,0.0613700747172526,1.91113292358344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","ED21A","7","B. rufocinctus","7_ED21A","eastdelta1",210,0,3,1.09861228866811,1.20505286165922,2.18184358794477,0.256223366330594,0.0613700747172526,1.91113292358344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","ED21A","7","B. vosnesenskii","7_ED21A","eastdelta1",210,0,3,1.09861228866811,1.20505286165922,2.18184358794477,0.256223366330594,0.0613700747172526,1.91113292358344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","ED21A","8","B. rufocinctus","8_ED21A","eastdelta1",220,0,3,0,0.994353691762369,2.14921911265538,0.256223366330594,0.0613700747172526,1.91113292358344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","ED21A","9","B. impatiens","9_ED21A","eastdelta1",227,4,4,1.2130075659799,0.832490671379545,2.12057393120585,0.256223366330594,0.0613700747172526,1.91113292358344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","ED21A","9","B. mixtus","9_ED21A","eastdelta1",227,4,4,1.2130075659799,0.832490671379545,2.12057393120585,0.256223366330594,0.0613700747172526,1.91113292358344,1,1,0,0,0,0,0,1,1,0,1,1
"241","ED21A","9","B. rufocinctus","9_ED21A","eastdelta1",227,4,4,1.2130075659799,0.832490671379545,2.12057393120585,0.256223366330594,0.0613700747172526,1.91113292358344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","ED21A","9","B. vosnesenskii","9_ED21A","eastdelta1",227,4,4,1.2130075659799,0.832490671379545,2.12057393120585,0.256223366330594,0.0613700747172526,1.91113292358344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","ED22","1",NA,"1_ED22","eastdelta2",140,0,0,0,0,4.00004342727686,0.539282500495686,0.0274228890120337,0.861796580106873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","ED22A","3",NA,"3_ED22A","eastdelta2",168,0,0,0,1.43577169004225,2.52244423350632,0.427581403801746,0.0274538062576174,0.861960784367218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","ED22A","5",NA,"5_ED22A","eastdelta2",190,0,0,0,1.69093045846913,2.64443858946784,0.427581403801746,0.0274538062576174,0.861960784367218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","ED22A","6","B. impatiens","6_ED22A","eastdelta2",202,3,5,0.661563238157982,1.84603606778573,1.79239168949825,0.427581403801746,0.0274538062576174,0.861960784367218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","ED22A","6","B. mixtus","6_ED22A","eastdelta2",202,3,5,0.661563238157982,1.84603606778573,1.79239168949825,0.427581403801746,0.0274538062576174,0.861960784367218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
