"","site","round","sample_pt","sample_id","sampledImp","julian_date","subsite","lat","long","impatiens_abundance","rufocinctus_abundance","californicus_abundance","vos_abundance","flavifrons_abundance","mixtus_abundance","bombus_shannon_diversity","floral_diversity","floral_abundance","prop_blueberry","prop_edge","landscape_shdi","barcode_id","final_id","apidae","apicystis","ascosphaera","nbombii","nceranae","crithidiaspp","cbombii","cexpoeki","caste","hascrithidia","hasnosema","any_parasite","native_bee_abundance","weighted_z_mix","weighted_z_imp","weighted_z_flav","weighted_z_rufo","weighted_z_cal","weighted_z_vos","adjusted_julian"
"56","SD",8,"SD36","8_SD36",TRUE,216,"southdelta3","49.0597409","-123.0816311",8,0,2,3,0,10,1.2075153250377,0.110100081923397,3.00902574208691,0,0.096709008762844,0.928667423452929,"SD8_36_25","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"57","SD",8,"SD36","8_SD36",TRUE,216,"southdelta3","49.0597409","-123.0816311",8,0,2,3,0,10,1.2075153250377,0.110100081923397,3.00902574208691,0,0.096709008762844,0.928667423452929,"SD8_36_17","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"58","SD",8,"SD36","8_SD36",TRUE,216,"southdelta3","49.0597409","-123.0816311",8,0,2,3,0,10,1.2075153250377,0.110100081923397,3.00902574208691,0,0.096709008762844,0.928667423452929,"SD8_36_03","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"59","SD",8,"SD36","8_SD36",TRUE,216,"southdelta3","49.0597409","-123.0816311",8,0,2,3,0,10,1.2075153250377,0.110100081923397,3.00902574208691,0,0.096709008762844,0.928667423452929,"SD8_36_11","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"60","SD",8,"SD36","8_SD36",TRUE,216,"southdelta3","49.0597409","-123.0816311",8,0,2,3,0,10,1.2075153250377,0.110100081923397,3.00902574208691,0,0.096709008762844,0.928667423452929,"SD8_36_13","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"61","SD",8,"SD27","8_SD27",TRUE,216,"southdelta3","49.0571951","-123.0749858",0,0,0,0,0,0,0,1.13324630897781,1.38021124171161,0.274369823195895,0.164963783818821,1.77486773970154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0
"62","SD",8,"SD28","8_SD28",TRUE,216,"","49.0591039","-123.0736393",0,0,2,5,1,1,1.14905969697062,0.793730055158425,2.11727129565576,0.0369466642266008,0.207931739156957,1.49771411480263,"SD8_28_07","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.718145368265962
"63","SD",8,"SD28","8_SD28",TRUE,216,"","49.0591039","-123.0736393",0,0,2,5,1,1,1.14905969697062,0.793730055158425,2.11727129565576,0.0369466642266008,0.207931739156957,1.49771411480263,"SD8_28_08","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.718145368265962
"64","SD",8,"SD28","8_SD28",TRUE,216,"","49.0591039","-123.0736393",0,0,2,5,1,1,1.14905969697062,0.793730055158425,2.11727129565576,0.0369466642266008,0.207931739156957,1.49771411480263,"SD8_28_09","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,3.3400795955332
"65","SD",8,"SD28","8_SD28",TRUE,216,"","49.0591039","-123.0736393",0,0,2,5,1,1,1.14905969697062,0.793730055158425,2.11727129565576,0.0369466642266008,0.207931739156957,1.49771411480263,"SD8_28_06","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"66","SD",8,"SD28","8_SD28",TRUE,216,"","49.0591039","-123.0736393",0,0,2,5,1,1,1.14905969697062,0.793730055158425,2.11727129565576,0.0369466642266008,0.207931739156957,1.49771411480263,"SD8_28_01","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"67","SD",8,"SD28","8_SD28",TRUE,216,"","49.0591039","-123.0736393",0,0,2,5,1,1,1.14905969697062,0.793730055158425,2.11727129565576,0.0369466642266008,0.207931739156957,1.49771411480263,"SD8_28_02","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"68","SD",8,"SD28","8_SD28",TRUE,216,"","49.0591039","-123.0736393",0,0,2,5,1,1,1.14905969697062,0.793730055158425,2.11727129565576,0.0369466642266008,0.207931739156957,1.49771411480263,"SD8_28_03","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"69","SD",8,"SD28","8_SD28",TRUE,216,"","49.0591039","-123.0736393",0,0,2,5,1,1,1.14905969697062,0.793730055158425,2.11727129565576,0.0369466642266008,0.207931739156957,1.49771411480263,"SD8_28_04","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"70","SD",8,"SD28","8_SD28",TRUE,216,"","49.0591039","-123.0736393",0,0,2,5,1,1,1.14905969697062,0.793730055158425,2.11727129565576,0.0369466642266008,0.207931739156957,1.49771411480263,"SD8_28_05","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"71","SD",8,"SD26","8_SD26",TRUE,216,"southdelta4","49.0584528","-123.0671996",2,0,1,2,0,0,1.05492016798614,0.0099386167254795,4.00056421616538,0.092382304385014,0.141186443478272,1.83304750263183,"SD8_26_03","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.718145368265962
"72","SD",8,"SD26","8_SD26",TRUE,216,"southdelta4","49.0584528","-123.0671996",2,0,1,2,0,0,1.05492016798614,0.0099386167254795,4.00056421616538,0.092382304385014,0.141186443478272,1.83304750263183,"SD8_26_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"73","SD",8,"SD26","8_SD26",TRUE,216,"southdelta4","49.0584528","-123.0671996",2,0,1,2,0,0,1.05492016798614,0.0099386167254795,4.00056421616538,0.092382304385014,0.141186443478272,1.83304750263183,"SD8_26_02","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"74","SD",8,"SD26","8_SD26",TRUE,216,"southdelta4","49.0584528","-123.0671996",2,0,1,2,0,0,1.05492016798614,0.0099386167254795,4.00056421616538,0.092382304385014,0.141186443478272,1.83304750263183,"SD8_26_04","B. vosnesenskii",1,0,0,0,0,0,1,0,"worker",1,0,1,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"75","SD",8,"SD26","8_SD26",TRUE,216,"southdelta4","49.0584528","-123.0671996",2,0,1,2,0,0,1.05492016798614,0.0099386167254795,4.00056421616538,0.092382304385014,0.141186443478272,1.83304750263183,"SD8_26_05","B. vosnesenskii",1,0,0,0,0,0,1,0,"worker",1,0,1,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"76","SD",8,"SD30","8_SD30",TRUE,216,"southdelta4","49.0566301","-123.0652652",0,0,0,0,0,0,0,1.30706237811781,1.51851393987789,0.0991108241526393,0.122724314816039,1.8560524347861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0
"77","SD",8,"SD29","8_SD29",TRUE,216,"","49.0565225","-123.072036",6,4,0,0,0,1,0.916464885539471,0.85158425391957,1.34242268082221,0.479157849249169,0.0416042298184406,1.01812882565953,"SD8_29_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"78","SD",8,"SD29","8_SD29",TRUE,216,"","49.0565225","-123.072036",6,4,0,0,0,1,0.916464885539471,0.85158425391957,1.34242268082221,0.479157849249169,0.0416042298184406,1.01812882565953,"SD8_29_03","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"79","SD",8,"SD29","8_SD29",TRUE,216,"","49.0565225","-123.072036",6,4,0,0,0,1,0.916464885539471,0.85158425391957,1.34242268082221,0.479157849249169,0.0416042298184406,1.01812882565953,"SD8_29_08","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"80","SD",8,"SD29","8_SD29",TRUE,216,"","49.0565225","-123.072036",6,4,0,0,0,1,0.916464885539471,0.85158425391957,1.34242268082221,0.479157849249169,0.0416042298184406,1.01812882565953,"SD8_29_09","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"81","SD",8,"SD29","8_SD29",TRUE,216,"","49.0565225","-123.072036",6,4,0,0,0,1,0.916464885539471,0.85158425391957,1.34242268082221,0.479157849249169,0.0416042298184406,1.01812882565953,"SD8_29_10","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"82","SD",8,"SD29","8_SD29",TRUE,216,"","49.0565225","-123.072036",6,4,0,0,0,1,0.916464885539471,0.85158425391957,1.34242268082221,0.479157849249169,0.0416042298184406,1.01812882565953,"SD8_29_04","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"83","SD",8,"SD29","8_SD29",TRUE,216,"","49.0565225","-123.072036",6,4,0,0,0,1,0.916464885539471,0.85158425391957,1.34242268082221,0.479157849249169,0.0416042298184406,1.01812882565953,"SD8_29_06","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"84","SD",8,"SD29","8_SD29",TRUE,216,"","49.0565225","-123.072036",6,4,0,0,0,1,0.916464885539471,0.85158425391957,1.34242268082221,0.479157849249169,0.0416042298184406,1.01812882565953,"SD8_29_02","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.924482121721139
"85","SD",8,"SD29","8_SD29",TRUE,216,"","49.0565225","-123.072036",6,4,0,0,0,1,0.916464885539471,0.85158425391957,1.34242268082221,0.479157849249169,0.0416042298184406,1.01812882565953,"SD8_29_05","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.924482121721139
"86","SD",8,"SD29","8_SD29",TRUE,216,"","49.0565225","-123.072036",6,4,0,0,0,1,0.916464885539471,0.85158425391957,1.34242268082221,0.479157849249169,0.0416042298184406,1.01812882565953,"SD8_29_07","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.924482121721139
"87","SD",8,"SD29","8_SD29",TRUE,216,"","49.0565225","-123.072036",6,4,0,0,0,1,0.916464885539471,0.85158425391957,1.34242268082221,0.479157849249169,0.0416042298184406,1.01812882565953,"SD8_29_11","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.924482121721139
"88","SD",8,"SD25","8_SD25",TRUE,216,"southdelta4","49.058024","-123.0639996",0,0,0,0,0,3,0,1.63648694265625,2.26007138798507,0.00637145061394958,0.153357117709786,1.94330826567346,"SD8_25_03","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"89","SD",8,"SD25","8_SD25",TRUE,216,"southdelta4","49.058024","-123.0639996",0,0,0,0,0,3,0,1.63648694265625,2.26007138798507,0.00637145061394958,0.153357117709786,1.94330826567346,"SD8_25_01","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"90","SD",8,"SD25","8_SD25",TRUE,216,"southdelta4","49.058024","-123.0639996",0,0,0,0,0,3,0,1.63648694265625,2.26007138798507,0.00637145061394958,0.153357117709786,1.94330826567346,"SD8_25_02","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"91","SD",8,"SD15","8_SD15",TRUE,216,"southdelta2","49.0660259","-123.0780986",1,0,0,0,0,0,0,2.52088014942074,2.03342375548695,0,0.132640001830131,1.72989144717239,"SD8_15_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,0,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"92","SD",8,"SD35","8_SD35",TRUE,216,"southdelta2","49.0660753","-123.0832934",0,0,0,0,0,0,0,0.908435057630547,2.12710479836481,0.163344335048618,0.0722122598167115,1.63595177674003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0
"93","SD",8,"SD12A","8_SD12A",TRUE,216,"southdelta2","49.0684582","-123.0779675",0,0,0,0,0,0,0,1.46714758573451,1.6232492903979,0,0.111596175573848,1.40286343982263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0
"94","SD",8,"SD10","8_SD10",TRUE,216,"southdelta2","49.0685654","-123.0832968",0,0,0,0,0,0,0,0.997783277909184,1.36172783601759,0.164838013947157,0.0796718973802373,1.68447695606248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0
"95","SD",8,"SD40","8_SD40",TRUE,216,"southdelta2","49.0664297","-123.0753682",6,0,0,0,0,3,0.636514168294813,0.839074215719937,3.10209052551184,0,0.116612179943463,1.38632050527896,"SD8_40_02","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"96","SD",8,"SD40","8_SD40",TRUE,216,"southdelta2","49.0664297","-123.0753682",6,0,0,0,0,3,0.636514168294813,0.839074215719937,3.10209052551184,0,0.116612179943463,1.38632050527896,"SD8_40_08","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"97","SD",8,"SD40","8_SD40",TRUE,216,"southdelta2","49.0664297","-123.0753682",6,0,0,0,0,3,0.636514168294813,0.839074215719937,3.10209052551184,0,0.116612179943463,1.38632050527896,"SD8_40_04","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"98","SD",8,"SD40","8_SD40",TRUE,216,"southdelta2","49.0664297","-123.0753682",6,0,0,0,0,3,0.636514168294813,0.839074215719937,3.10209052551184,0,0.116612179943463,1.38632050527896,"SD8_40_06","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"99","SD",8,"SD40","8_SD40",TRUE,216,"southdelta2","49.0664297","-123.0753682",6,0,0,0,0,3,0.636514168294813,0.839074215719937,3.10209052551184,0,0.116612179943463,1.38632050527896,"SD8_40_09","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"100","SD",8,"SD40","8_SD40",TRUE,216,"southdelta2","49.0664297","-123.0753682",6,0,0,0,0,3,0.636514168294813,0.839074215719937,3.10209052551184,0,0.116612179943463,1.38632050527896,"SD8_40_10","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"101","SD",8,"SD40","8_SD40",TRUE,216,"southdelta2","49.0664297","-123.0753682",6,0,0,0,0,3,0.636514168294813,0.839074215719937,3.10209052551184,0,0.116612179943463,1.38632050527896,"SD8_40_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"102","SD",8,"SD40","8_SD40",TRUE,216,"southdelta2","49.0664297","-123.0753682",6,0,0,0,0,3,0.636514168294813,0.839074215719937,3.10209052551184,0,0.116612179943463,1.38632050527896,"SD8_40_05","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"103","SD",8,"SD40","8_SD40",TRUE,216,"southdelta2","49.0664297","-123.0753682",6,0,0,0,0,3,0.636514168294813,0.839074215719937,3.10209052551184,0,0.116612179943463,1.38632050527896,"SD8_40_03","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"104","SD",8,"SD39","8_SD39",TRUE,216,"southdelta2","49.0682854","-123.0740915",1,2,0,4,0,5,1.2366848691405,0.032527087630498,4.00182021703833,0,0.10483472266528,1.44880781300724,"SD8_39_10","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,11,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"105","SD",8,"SD39","8_SD39",TRUE,216,"southdelta2","49.0682854","-123.0740915",1,2,0,4,0,5,1.2366848691405,0.032527087630498,4.00182021703833,0,0.10483472266528,1.44880781300724,"SD8_39_11","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,11,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"106","SD",8,"SD39","8_SD39",TRUE,216,"southdelta2","49.0682854","-123.0740915",1,2,0,4,0,5,1.2366848691405,0.032527087630498,4.00182021703833,0,0.10483472266528,1.44880781300724,"SD8_39_03","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,11,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"107","SD",8,"SD39","8_SD39",TRUE,216,"southdelta2","49.0682854","-123.0740915",1,2,0,4,0,5,1.2366848691405,0.032527087630498,4.00182021703833,0,0.10483472266528,1.44880781300724,"SD8_39_05","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,11,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"108","SD",8,"SD39","8_SD39",TRUE,216,"southdelta2","49.0682854","-123.0740915",1,2,0,4,0,5,1.2366848691405,0.032527087630498,4.00182021703833,0,0.10483472266528,1.44880781300724,"SD8_39_09","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,11,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"109","SD",8,"SD39","8_SD39",TRUE,216,"southdelta2","49.0682854","-123.0740915",1,2,0,4,0,5,1.2366848691405,0.032527087630498,4.00182021703833,0,0.10483472266528,1.44880781300724,"SD8_39_06","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,11,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"110","SD",8,"SD39","8_SD39",TRUE,216,"southdelta2","49.0682854","-123.0740915",1,2,0,4,0,5,1.2366848691405,0.032527087630498,4.00182021703833,0,0.10483472266528,1.44880781300724,"SD8_39_02","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,11,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.924482121721139
"111","SD",8,"SD39","8_SD39",TRUE,216,"southdelta2","49.0682854","-123.0740915",1,2,0,4,0,5,1.2366848691405,0.032527087630498,4.00182021703833,0,0.10483472266528,1.44880781300724,"SD8_39_04","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,11,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.924482121721139
"112","SD",8,"SD39","8_SD39",TRUE,216,"southdelta2","49.0682854","-123.0740915",1,2,0,4,0,5,1.2366848691405,0.032527087630498,4.00182021703833,0,0.10483472266528,1.44880781300724,"SD8_39_08","B. vosnesenskii",1,1,0,0,0,0,0,0,"worker",0,0,1,11,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"113","SD",8,"SD39","8_SD39",TRUE,216,"southdelta2","49.0682854","-123.0740915",1,2,0,4,0,5,1.2366848691405,0.032527087630498,4.00182021703833,0,0.10483472266528,1.44880781300724,"SD8_39_12","B. vosnesenskii",1,1,0,0,0,0,1,0,"worker",1,0,1,11,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"114","SD",8,"SD39","8_SD39",TRUE,216,"southdelta2","49.0682854","-123.0740915",1,2,0,4,0,5,1.2366848691405,0.032527087630498,4.00182021703833,0,0.10483472266528,1.44880781300724,"SD8_39_07","B. vosnesenskii",1,1,0,0,0,0,0,1,"worker",1,0,1,11,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"115","SD",8,"SD39","8_SD39",TRUE,216,"southdelta2","49.0682854","-123.0740915",1,2,0,4,0,5,1.2366848691405,0.032527087630498,4.00182021703833,0,0.10483472266528,1.44880781300724,"SD8_39_01","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,11,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.698313060998044
"116","SD",8,"SD16","8_SD16",TRUE,216,"","49.068321","-123.071021",0,0,0,0,0,0,0,1.02946611506915,2.15228834438306,0,0.0660009964716768,1.57603429648527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0
"117","SD",8,"SD18A","8_SD18A",TRUE,216,"","49.0661981","-123.0714527",1,0,0,0,0,3,0.562335144618808,1.07046442142649,2.35024801833416,0.1174223360937,0.0743151189804436,1.58312408524034,"SD8_18A_04","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,0.242538019971035
"118","SD",8,"SD18A","8_SD18A",TRUE,216,"","49.0661981","-123.0714527",1,0,0,0,0,3,0.562335144618808,1.07046442142649,2.35024801833416,0.1174223360937,0.0743151189804436,1.58312408524034,"SD8_18A_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"119","SD",8,"SD18A","8_SD18A",TRUE,216,"","49.0661981","-123.0714527",1,0,0,0,0,3,0.562335144618808,1.07046442142649,2.35024801833416,0.1174223360937,0.0743151189804436,1.58312408524034,"SD8_18A_02","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
"120","SD",8,"SD18A","8_SD18A",TRUE,216,"","49.0661981","-123.0714527",1,0,0,0,0,3,0.562335144618808,1.07046442142649,2.35024801833416,0.1174223360937,0.0743151189804436,1.58312408524034,"SD8_18A_03","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.45211573255802,0.242538019971035,3.3400795955332,0.924482121721139,0.718145368265962,0.698313060998044,1.45211573255802
